04/08/2016 10:36:54 org.springframework.orm.jpa.LocalEntityManagerFactoryBean createNativeEntityManagerFactory  INFO: Building JPA EntityManagerFactory for persistence unit 'AngularJavaEEBackend'
04/08/2016 10:36:54 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000402: Using Hibernate built-in connection pool (not for production use!)
04/08/2016 10:36:54 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000115: Hibernate connection pool size: 20
04/08/2016 10:36:54 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000006: Autocommit mode: true
04/08/2016 10:36:54 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000401: using driver [oracle.jdbc.OracleDriver] at URL [jdbc:oracle:thin:@localhost:1521:xe]
04/08/2016 10:36:54 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000046: Connection properties: {user=JPA2, password=****, autocommit=true, release_mode=auto}
04/08/2016 10:36:54 org.hibernate.dialect.Dialect <init>  INFO: HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
04/08/2016 10:36:54 org.hibernate.engine.jdbc.internal.LobCreatorBuilder useContextualLobCreation  INFO: HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
04/08/2016 10:36:54 org.hibernate.engine.transaction.internal.TransactionFactoryInitiator initiateService  INFO: HHH000268: Transaction strategy: org.hibernate.engine.transaction.internal.jdbc.JdbcTransactionFactory
04/08/2016 10:36:54 org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory <init>  INFO: HHH000397: Using ASTQueryTranslatorFactory
04/08/2016 10:36:54 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000228: Running hbm2ddl schema update
04/08/2016 10:36:54 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000102: Fetching database metadata
04/08/2016 10:36:54 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000396: Updating schema
04/08/2016 10:36:54 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000261: Table found: JPA2.DEPT
04/08/2016 10:36:54 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000037: Columns: [loc, id, dname, deptno]
04/08/2016 10:36:54 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000108: Foreign keys: []
04/08/2016 10:36:54 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000126: Indexes: [sys_c004074]
04/08/2016 10:36:54 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000261: Table found: JPA2.EMP
04/08/2016 10:36:54 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000037: Columns: [ename, id, empno, job, hiredate, deptno, sal]
04/08/2016 10:36:54 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000108: Foreign keys: [fk_o80tbt47iyjf6chp0d9n06tu2]
04/08/2016 10:36:54 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000126: Indexes: [sys_c004078]
04/08/2016 10:36:54 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000232: Schema update complete
04/08/2016 10:36:54 org.hibernate.ejb.internal.EntityManagerFactoryRegistry addEntityManagerFactory  WARN: HHH000436: Entity manager factory name (AngularJavaEEBackend) is already registered.  If entity manager will be clustered or passivated, specify a unique value for property 'hibernate.ejb.entitymanager_factory_name'
04/08/2016 10:42:17 org.springframework.context.support.AbstractApplicationContext prepareRefresh  INFO: Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@5f0d4581: startup date [Thu Aug 04 10:42:17 BRT 2016]; root of context hierarchy
04/08/2016 10:42:17 org.springframework.beans.factory.xml.XmlBeanDefinitionReader loadBeanDefinitions  INFO: Loading XML bean definitions from class path resource [beans-jpa.xml]
04/08/2016 10:42:17 org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor <init>  INFO: JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
04/08/2016 10:42:17 org.springframework.orm.jpa.LocalEntityManagerFactoryBean createNativeEntityManagerFactory  INFO: Building JPA EntityManagerFactory for persistence unit 'AngularJavaEEBackend'
04/08/2016 10:42:17 org.hibernate.annotations.common.Version <clinit>  INFO: HCANN000001: Hibernate Commons Annotations {4.0.2.Final}
04/08/2016 10:42:17 org.hibernate.Version logVersion  INFO: HHH000412: Hibernate Core {4.2.6.Final}
04/08/2016 10:42:17 org.hibernate.cfg.Environment <clinit>  INFO: HHH000206: hibernate.properties not found
04/08/2016 10:42:17 org.hibernate.cfg.Environment buildBytecodeProvider  INFO: HHH000021: Bytecode provider name : javassist
04/08/2016 10:42:18 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000402: Using Hibernate built-in connection pool (not for production use!)
04/08/2016 10:42:18 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000115: Hibernate connection pool size: 20
04/08/2016 10:42:18 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000006: Autocommit mode: true
04/08/2016 10:42:18 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000401: using driver [oracle.jdbc.OracleDriver] at URL [jdbc:oracle:thin:@localhost:1521:xe]
04/08/2016 10:42:18 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000046: Connection properties: {user=JPA2, password=****, autocommit=true, release_mode=auto}
04/08/2016 10:42:18 org.hibernate.dialect.Dialect <init>  INFO: HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
04/08/2016 10:42:18 org.hibernate.engine.jdbc.internal.LobCreatorBuilder useContextualLobCreation  INFO: HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
04/08/2016 10:42:18 org.hibernate.engine.transaction.internal.TransactionFactoryInitiator initiateService  INFO: HHH000268: Transaction strategy: org.hibernate.engine.transaction.internal.jdbc.JdbcTransactionFactory
04/08/2016 10:42:18 org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory <init>  INFO: HHH000397: Using ASTQueryTranslatorFactory
04/08/2016 10:42:18 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000228: Running hbm2ddl schema update
04/08/2016 10:42:18 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000102: Fetching database metadata
04/08/2016 10:42:19 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000396: Updating schema
04/08/2016 10:42:19 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000261: Table found: JPA2.DEPT
04/08/2016 10:42:19 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000037: Columns: [loc, id, dname, deptno]
04/08/2016 10:42:19 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000108: Foreign keys: []
04/08/2016 10:42:19 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000126: Indexes: [sys_c004074]
04/08/2016 10:42:19 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000261: Table found: JPA2.EMP
04/08/2016 10:42:19 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000037: Columns: [ename, id, empno, job, hiredate, deptno, sal]
04/08/2016 10:42:19 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000108: Foreign keys: [fk_o80tbt47iyjf6chp0d9n06tu2]
04/08/2016 10:42:19 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000126: Indexes: [sys_c004078]
04/08/2016 10:42:19 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000232: Schema update complete
04/08/2016 10:42:36 org.springframework.context.support.AbstractApplicationContext prepareRefresh  INFO: Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@384917f6: startup date [Thu Aug 04 10:42:36 BRT 2016]; root of context hierarchy
04/08/2016 10:42:36 org.springframework.beans.factory.xml.XmlBeanDefinitionReader loadBeanDefinitions  INFO: Loading XML bean definitions from class path resource [beans-jpa.xml]
04/08/2016 10:42:36 org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor <init>  INFO: JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
04/08/2016 10:42:36 org.springframework.orm.jpa.LocalEntityManagerFactoryBean createNativeEntityManagerFactory  INFO: Building JPA EntityManagerFactory for persistence unit 'AngularJavaEEBackend'
04/08/2016 10:42:36 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000402: Using Hibernate built-in connection pool (not for production use!)
04/08/2016 10:42:36 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000115: Hibernate connection pool size: 20
04/08/2016 10:42:36 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000006: Autocommit mode: true
04/08/2016 10:42:36 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000401: using driver [oracle.jdbc.OracleDriver] at URL [jdbc:oracle:thin:@localhost:1521:xe]
04/08/2016 10:42:36 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000046: Connection properties: {user=JPA2, password=****, autocommit=true, release_mode=auto}
04/08/2016 10:42:37 org.hibernate.dialect.Dialect <init>  INFO: HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
04/08/2016 10:42:37 org.hibernate.engine.jdbc.internal.LobCreatorBuilder useContextualLobCreation  INFO: HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
04/08/2016 10:42:37 org.hibernate.engine.transaction.internal.TransactionFactoryInitiator initiateService  INFO: HHH000268: Transaction strategy: org.hibernate.engine.transaction.internal.jdbc.JdbcTransactionFactory
04/08/2016 10:42:37 org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory <init>  INFO: HHH000397: Using ASTQueryTranslatorFactory
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000228: Running hbm2ddl schema update
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000102: Fetching database metadata
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000396: Updating schema
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000261: Table found: JPA2.DEPT
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000037: Columns: [loc, id, dname, deptno]
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000108: Foreign keys: []
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000126: Indexes: [sys_c004074]
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000261: Table found: JPA2.EMP
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000037: Columns: [ename, id, empno, job, hiredate, deptno, sal]
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000108: Foreign keys: [fk_o80tbt47iyjf6chp0d9n06tu2]
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000126: Indexes: [sys_c004078]
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000232: Schema update complete
04/08/2016 10:42:37 org.hibernate.ejb.internal.EntityManagerFactoryRegistry addEntityManagerFactory  WARN: HHH000436: Entity manager factory name (AngularJavaEEBackend) is already registered.  If entity manager will be clustered or passivated, specify a unique value for property 'hibernate.ejb.entitymanager_factory_name'
04/08/2016 10:42:37 org.springframework.context.support.AbstractApplicationContext prepareRefresh  INFO: Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@2c5f890a: startup date [Thu Aug 04 10:42:37 BRT 2016]; root of context hierarchy
04/08/2016 10:42:37 org.springframework.beans.factory.xml.XmlBeanDefinitionReader loadBeanDefinitions  INFO: Loading XML bean definitions from class path resource [beans-jpa.xml]
04/08/2016 10:42:37 org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor <init>  INFO: JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
04/08/2016 10:42:37 org.springframework.orm.jpa.LocalEntityManagerFactoryBean createNativeEntityManagerFactory  INFO: Building JPA EntityManagerFactory for persistence unit 'AngularJavaEEBackend'
04/08/2016 10:42:37 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000402: Using Hibernate built-in connection pool (not for production use!)
04/08/2016 10:42:37 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000115: Hibernate connection pool size: 20
04/08/2016 10:42:37 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000006: Autocommit mode: true
04/08/2016 10:42:37 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000401: using driver [oracle.jdbc.OracleDriver] at URL [jdbc:oracle:thin:@localhost:1521:xe]
04/08/2016 10:42:37 org.hibernate.service.jdbc.connections.internal.DriverManagerConnectionProviderImpl configure  INFO: HHH000046: Connection properties: {user=JPA2, password=****, autocommit=true, release_mode=auto}
04/08/2016 10:42:37 org.hibernate.dialect.Dialect <init>  INFO: HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
04/08/2016 10:42:37 org.hibernate.engine.jdbc.internal.LobCreatorBuilder useContextualLobCreation  INFO: HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
04/08/2016 10:42:37 org.hibernate.engine.transaction.internal.TransactionFactoryInitiator initiateService  INFO: HHH000268: Transaction strategy: org.hibernate.engine.transaction.internal.jdbc.JdbcTransactionFactory
04/08/2016 10:42:37 org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory <init>  INFO: HHH000397: Using ASTQueryTranslatorFactory
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000228: Running hbm2ddl schema update
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000102: Fetching database metadata
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000396: Updating schema
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000261: Table found: JPA2.DEPT
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000037: Columns: [loc, id, dname, deptno]
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000108: Foreign keys: []
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000126: Indexes: [sys_c004074]
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000261: Table found: JPA2.EMP
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000037: Columns: [ename, id, empno, job, hiredate, deptno, sal]
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000108: Foreign keys: [fk_o80tbt47iyjf6chp0d9n06tu2]
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.TableMetadata <init>  INFO: HHH000126: Indexes: [sys_c004078]
04/08/2016 10:42:37 org.hibernate.tool.hbm2ddl.SchemaUpdate execute  INFO: HHH000232: Schema update complete
04/08/2016 10:42:37 org.hibernate.ejb.internal.EntityManagerFactoryRegistry addEntityManagerFactory  WARN: HHH000436: Entity manager factory name (AngularJavaEEBackend) is already registered.  If entity manager will be clustered or passivated, specify a unique value for property 'hibernate.ejb.entitymanager_factory_name'
04/08/2016 10:43:12 org.hibernate.hql.internal.ast.ErrorCounter reportError ERROR: line 1:54: unexpected token: %
04/08/2016 10:43:12 org.hibernate.hql.internal.ast.ErrorCounter reportError ERROR: line 1:54: unexpected token: %
line 1:54: unexpected token: %
	at org.hibernate.hql.internal.antlr.HqlBaseParser.unaryExpression(HqlBaseParser.java:3257)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.multiplyExpression(HqlBaseParser.java:3122)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.additiveExpression(HqlBaseParser.java:2828)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.concatenation(HqlBaseParser.java:568)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.relationalExpression(HqlBaseParser.java:2762)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.equalityExpression(HqlBaseParser.java:2456)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.negatedExpression(HqlBaseParser.java:2420)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.logicalAndExpression(HqlBaseParser.java:2336)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.logicalOrExpression(HqlBaseParser.java:2301)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.expression(HqlBaseParser.java:2011)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.logicalExpression(HqlBaseParser.java:1787)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.whereClause(HqlBaseParser.java:452)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.queryRule(HqlBaseParser.java:707)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.selectStatement(HqlBaseParser.java:294)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.statement(HqlBaseParser.java:157)
	at org.hibernate.hql.internal.ast.QueryTranslatorImpl.parse(QueryTranslatorImpl.java:268)
	at org.hibernate.hql.internal.ast.QueryTranslatorImpl.doCompile(QueryTranslatorImpl.java:182)
	at org.hibernate.hql.internal.ast.QueryTranslatorImpl.compile(QueryTranslatorImpl.java:138)
	at org.hibernate.engine.query.spi.HQLQueryPlan.<init>(HQLQueryPlan.java:105)
	at org.hibernate.engine.query.spi.HQLQueryPlan.<init>(HQLQueryPlan.java:80)
	at org.hibernate.engine.query.spi.QueryPlanCache.getHQLQueryPlan(QueryPlanCache.java:168)
	at org.hibernate.internal.AbstractSessionImpl.getHQLQueryPlan(AbstractSessionImpl.java:221)
	at org.hibernate.internal.AbstractSessionImpl.createQuery(AbstractSessionImpl.java:199)
	at org.hibernate.internal.SessionImpl.createQuery(SessionImpl.java:1778)
	at org.hibernate.ejb.AbstractEntityManagerImpl.createQuery(AbstractEntityManagerImpl.java:291)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.orm.jpa.ExtendedEntityManagerCreator$ExtendedEntityManagerInvocationHandler.invoke(ExtendedEntityManagerCreator.java:342)
	at com.sun.proxy.$Proxy31.createQuery(Unknown Source)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.orm.jpa.SharedEntityManagerCreator$SharedEntityManagerInvocationHandler.invoke(SharedEntityManagerCreator.java:289)
	at com.sun.proxy.$Proxy25.createQuery(Unknown Source)
	at app.dao.impl.JPADaoGenerico.recuperaDPeloNome(JPADaoGenerico.java:81)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:317)
	at org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:201)
	at com.sun.proxy.$Proxy26.recuperaDPeloNome(Unknown Source)
	at app.service.DeptAppService.recuperaDPeloNome(DeptAppService.java:78)
	at app.service.DeptAppService$$FastClassBySpringCGLIB$$8b236c5f.invoke(<generated>)
	at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:204)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:649)
	at app.service.DeptAppService$$EnhancerBySpringCGLIB$$35c9c0de.recuperaDPeloNome(<generated>)
	at app.visao.DeptModel.getValueAt(DeptModel.java:104)
	at javax.swing.JTable.getValueAt(JTable.java:2717)
	at javax.swing.JTable.prepareRenderer(JTable.java:5706)
	at javax.swing.plaf.basic.BasicTableUI.paintCell(BasicTableUI.java:2114)
	at javax.swing.plaf.basic.BasicTableUI.paintCells(BasicTableUI.java:2016)
	at javax.swing.plaf.basic.BasicTableUI.paint(BasicTableUI.java:1812)
	at javax.swing.plaf.ComponentUI.update(ComponentUI.java:161)
	at javax.swing.JComponent.paintComponent(JComponent.java:780)
	at javax.swing.JComponent.paint(JComponent.java:1056)
	at javax.swing.JComponent.paintToOffscreen(JComponent.java:5210)
	at javax.swing.RepaintManager$PaintManager.paintDoubleBuffered(RepaintManager.java:1579)
	at javax.swing.RepaintManager$PaintManager.paint(RepaintManager.java:1502)
	at javax.swing.RepaintManager.paint(RepaintManager.java:1272)
	at javax.swing.JComponent._paintImmediately(JComponent.java:5158)
	at javax.swing.JComponent.paintImmediately(JComponent.java:4969)
	at javax.swing.RepaintManager$4.run(RepaintManager.java:831)
	at javax.swing.RepaintManager$4.run(RepaintManager.java:814)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:76)
	at javax.swing.RepaintManager.paintDirtyRegions(RepaintManager.java:814)
	at javax.swing.RepaintManager.paintDirtyRegions(RepaintManager.java:789)
	at javax.swing.RepaintManager.prePaintDirtyRegions(RepaintManager.java:738)
	at javax.swing.RepaintManager.access$1200(RepaintManager.java:64)
	at javax.swing.RepaintManager$ProcessingRunnable.run(RepaintManager.java:1732)
	at java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:311)
	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:756)
	at java.awt.EventQueue.access$500(EventQueue.java:97)
	at java.awt.EventQueue$3.run(EventQueue.java:709)
	at java.awt.EventQueue$3.run(EventQueue.java:703)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:76)
	at java.awt.EventQueue.dispatchEvent(EventQueue.java:726)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:201)
	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:116)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:105)
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101)
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:93)
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:82)
04/08/2016 10:43:12 org.hibernate.hql.internal.ast.ErrorCounter reportError ERROR: line 1:62: unexpected token: order
04/08/2016 10:43:12 org.hibernate.hql.internal.ast.ErrorCounter reportError ERROR: line 1:62: unexpected token: order
line 1:62: unexpected token: order
	at org.hibernate.hql.internal.antlr.HqlBaseParser.unaryExpression(HqlBaseParser.java:3257)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.multiplyExpression(HqlBaseParser.java:3160)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.additiveExpression(HqlBaseParser.java:2828)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.concatenation(HqlBaseParser.java:568)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.relationalExpression(HqlBaseParser.java:2762)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.equalityExpression(HqlBaseParser.java:2456)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.negatedExpression(HqlBaseParser.java:2420)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.logicalAndExpression(HqlBaseParser.java:2336)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.logicalOrExpression(HqlBaseParser.java:2301)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.expression(HqlBaseParser.java:2011)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.logicalExpression(HqlBaseParser.java:1787)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.whereClause(HqlBaseParser.java:452)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.queryRule(HqlBaseParser.java:707)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.selectStatement(HqlBaseParser.java:294)
	at org.hibernate.hql.internal.antlr.HqlBaseParser.statement(HqlBaseParser.java:157)
	at org.hibernate.hql.internal.ast.QueryTranslatorImpl.parse(QueryTranslatorImpl.java:268)
	at org.hibernate.hql.internal.ast.QueryTranslatorImpl.doCompile(QueryTranslatorImpl.java:182)
	at org.hibernate.hql.internal.ast.QueryTranslatorImpl.compile(QueryTranslatorImpl.java:138)
	at org.hibernate.engine.query.spi.HQLQueryPlan.<init>(HQLQueryPlan.java:105)
	at org.hibernate.engine.query.spi.HQLQueryPlan.<init>(HQLQueryPlan.java:80)
	at org.hibernate.engine.query.spi.QueryPlanCache.getHQLQueryPlan(QueryPlanCache.java:168)
	at org.hibernate.internal.AbstractSessionImpl.getHQLQueryPlan(AbstractSessionImpl.java:221)
	at org.hibernate.internal.AbstractSessionImpl.createQuery(AbstractSessionImpl.java:199)
	at org.hibernate.internal.SessionImpl.createQuery(SessionImpl.java:1778)
	at org.hibernate.ejb.AbstractEntityManagerImpl.createQuery(AbstractEntityManagerImpl.java:291)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.orm.jpa.ExtendedEntityManagerCreator$ExtendedEntityManagerInvocationHandler.invoke(ExtendedEntityManagerCreator.java:342)
	at com.sun.proxy.$Proxy31.createQuery(Unknown Source)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.orm.jpa.SharedEntityManagerCreator$SharedEntityManagerInvocationHandler.invoke(SharedEntityManagerCreator.java:289)
	at com.sun.proxy.$Proxy25.createQuery(Unknown Source)
	at app.dao.impl.JPADaoGenerico.recuperaDPeloNome(JPADaoGenerico.java:81)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
